time,aggregate,washing_machine
2013-06-13 22:36:30,402.0,3.0
2013-06-13 22:36:36,399.0,3.0
2013-06-13 22:36:42,394.0,3.0
2013-06-13 22:36:48,401.0,3.0
2013-06-13 22:36:54,398.0,4.0
2013-06-13 22:37:00,394.0,3.0
2013-06-13 22:37:06,400.0,3.0
2013-06-13 22:37:12,400.0,3.0
2013-06-13 22:37:18,396.0,3.0
2013-06-13 22:37:24,395.0,4.0
2013-06-13 22:37:30,397.0,4.0
2013-06-13 22:37:36,393.0,4.0
2013-06-13 22:37:42,397.0,3.0
2013-06-13 22:37:48,399.0,3.0
2013-06-13 22:37:54,402.0,3.0
2013-06-13 22:38:00,398.0,3.0
2013-06-13 22:38:06,404.0,3.0
2013-06-13 22:38:12,394.0,3.0
2013-06-13 22:38:18,393.0,3.0
2013-06-13 22:38:24,395.0,4.0
2013-06-13 22:38:30,411.0,3.0
2013-06-13 22:38:36,403.0,3.0
2013-06-13 22:38:42,415.0,3.0
2013-06-13 22:38:48,397.0,3.0
2013-06-13 22:38:54,393.0,3.0
2013-06-13 22:39:00,528.0,3.0
2013-06-13 22:39:06,545.0,3.0
2013-06-13 22:39:12,545.0,3.0
2013-06-13 22:39:18,550.0,4.0
2013-06-13 22:39:24,550.0,3.0
2013-06-13 22:39:30,551.0,3.0
2013-06-13 22:39:36,439.0,3.0
2013-06-13 22:39:42,437.0,3.0
2013-06-13 22:39:48,407.0,4.0
2013-06-13 22:39:54,393.0,3.0
2013-06-13 22:40:00,401.0,3.0
2013-06-13 22:40:06,399.0,3.0
2013-06-13 22:40:12,406.0,3.0
2013-06-13 22:40:18,399.0,3.0
2013-06-13 22:40:24,402.0,3.0
2013-06-13 22:40:30,398.0,3.0
2013-06-13 22:40:36,404.0,3.0
2013-06-13 22:40:42,402.0,4.0
2013-06-13 22:40:48,406.0,3.0
2013-06-13 22:40:54,406.0,4.0
2013-06-13 22:41:00,400.0,3.0
2013-06-13 22:41:06,402.0,3.0
2013-06-13 22:41:12,560.0,3.0
2013-06-13 22:41:18,476.0,3.0
2013-06-13 22:41:24,438.0,4.0
2013-06-13 22:41:30,440.0,3.0
2013-06-13 22:41:36,402.0,3.0
2013-06-13 22:41:42,396.0,3.0
2013-06-13 22:41:48,396.0,4.0
2013-06-13 22:41:54,1130.0,3.0
2013-06-13 22:42:00,472.0,3.0
2013-06-13 22:42:06,470.0,3.0
2013-06-13 22:42:12,358.0,3.0
2013-06-13 22:42:18,358.0,3.0
2013-06-13 22:42:24,351.0,3.0
2013-06-13 22:42:30,346.0,3.0
2013-06-13 22:42:36,365.0,3.5
2013-06-13 22:42:42,365.0,3.0
2013-06-13 22:42:48,358.0,3.0
2013-06-13 22:42:54,356.0,3.0
2013-06-13 22:43:00,354.0,3.0
2013-06-13 22:43:06,367.0,3.0
2013-06-13 22:43:12,365.0,3.0
2013-06-13 22:43:18,356.0,4.0
2013-06-13 22:43:24,356.0,3.0
2013-06-13 22:43:30,355.0,3.0
2013-06-13 22:43:36,361.0,3.0
2013-06-13 22:43:42,367.0,3.0
2013-06-13 22:43:48,362.0,4.0
2013-06-13 22:43:54,362.0,3.0
2013-06-13 22:44:00,358.0,4.0
2013-06-13 22:44:06,355.0,3.0
2013-06-13 22:44:12,374.0,3.0
2013-06-13 22:44:18,350.0,3.0
2013-06-13 22:44:24,356.0,3.0
2013-06-13 22:44:30,364.0,3.0
2013-06-13 22:44:36,352.0,3.0
2013-06-13 22:44:42,362.0,4.0
2013-06-13 22:44:48,351.0,3.0
2013-06-13 22:44:54,351.0,3.0
2013-06-13 22:45:00,357.0,3.0
2013-06-13 22:45:06,349.0,3.0
2013-06-13 22:45:12,358.0,4.0
2013-06-13 22:45:18,352.0,3.0
2013-06-13 22:45:24,354.0,3.0
2013-06-13 22:45:30,353.0,3.0
2013-06-13 22:45:36,356.0,3.0
2013-06-13 22:45:42,356.0,3.0
2013-06-13 22:45:48,352.0,3.0
2013-06-13 22:45:54,348.0,3.0
2013-06-13 22:46:00,350.0,3.0
2013-06-13 22:46:06,352.0,3.0
2013-06-13 22:46:12,356.0,3.0
2013-06-13 22:46:18,356.0,3.0
2013-06-13 22:46:24,351.0,4.0
2013-06-13 22:46:30,374.0,3.0
2013-06-13 22:46:36,380.0,3.0
2013-06-13 22:46:42,381.0,4.0
2013-06-13 22:46:48,378.0,3.0
2013-06-13 22:46:54,390.0,3.0
2013-06-13 22:47:00,388.0,3.0
2013-06-13 22:47:06,380.0,3.0
2013-06-13 22:47:12,381.0,3.0
2013-06-13 22:47:18,374.0,3.0
2013-06-13 22:47:24,381.0,4.0
2013-06-13 22:47:30,379.0,3.0
2013-06-13 22:47:36,375.0,3.0
2013-06-13 22:47:42,381.0,3.0
2013-06-13 22:47:48,381.0,4.0
2013-06-13 22:47:54,375.0,3.0
2013-06-13 22:48:00,372.0,4.0
2013-06-13 22:48:06,380.0,3.0
2013-06-13 22:48:12,374.0,3.0
2013-06-13 22:48:18,378.0,4.0
2013-06-13 22:48:24,376.0,3.0
2013-06-13 22:48:30,378.0,3.0
2013-06-13 22:48:36,376.0,3.0
2013-06-13 22:48:42,370.0,3.0
2013-06-13 22:48:48,374.0,3.0
2013-06-13 22:48:54,379.0,3.0
2013-06-13 22:49:00,376.0,3.0
2013-06-13 22:49:06,537.0,3.0
2013-06-13 22:49:12,545.0,4.0
2013-06-13 22:49:18,543.0,3.0
2013-06-13 22:49:24,535.0,3.0
2013-06-13 22:49:30,533.0,3.0
2013-06-13 22:49:36,532.0,3.0
2013-06-13 22:49:42,544.0,4.0
2013-06-13 22:49:48,429.0,3.0
2013-06-13 22:49:54,428.0,4.0
2013-06-13 22:50:00,411.0,4.0
2013-06-13 22:50:06,370.0,4.0
2013-06-13 22:50:12,375.0,3.0
2013-06-13 22:50:18,375.0,3.0
2013-06-13 22:50:24,378.0,3.0
2013-06-13 22:50:30,377.0,4.0
2013-06-13 22:50:36,381.0,3.0
2013-06-13 22:50:42,365.0,4.0
2013-06-13 22:50:48,365.0,3.0
2013-06-13 22:50:54,366.0,4.0
2013-06-13 22:51:00,366.0,3.0
2013-06-13 22:51:06,359.0,3.0
2013-06-13 22:51:12,356.0,3.0
2013-06-13 22:51:18,358.0,4.0
2013-06-13 22:51:24,362.0,3.0
2013-06-13 22:51:30,355.0,3.0
2013-06-13 22:51:36,360.0,3.0
2013-06-13 22:51:42,363.0,4.0
2013-06-13 22:51:48,358.0,3.0
2013-06-13 22:51:54,330.0,3.0
2013-06-13 22:52:00,336.0,4.0
2013-06-13 22:52:06,330.0,3.0
2013-06-13 22:52:12,334.0,3.0
2013-06-13 22:52:18,334.0,3.0
2013-06-13 22:52:24,330.0,4.0
2013-06-13 22:52:30,339.0,4.0
2013-06-13 22:52:36,332.0,3.0
2013-06-13 22:52:42,326.0,3.0
2013-06-13 22:52:48,332.0,4.0
2013-06-13 22:52:54,329.0,3.0
2013-06-13 22:53:00,335.0,3.0
2013-06-13 22:53:06,334.0,3.0
2013-06-13 22:53:12,331.0,3.0
2013-06-13 22:53:18,329.0,3.0
2013-06-13 22:53:24,333.0,3.0
2013-06-13 22:53:30,335.0,3.0
2013-06-13 22:53:36,335.0,3.0
2013-06-13 22:53:42,329.0,4.0
2013-06-13 22:53:48,332.0,3.0
2013-06-13 22:53:54,331.0,3.0
2013-06-13 22:54:00,329.0,4.0
2013-06-13 22:54:06,329.0,4.0
2013-06-13 22:54:12,336.0,3.0
2013-06-13 22:54:18,336.0,3.0
2013-06-13 22:54:24,333.0,3.0
2013-06-13 22:54:30,334.0,3.0
2013-06-13 22:54:36,334.0,3.0
2013-06-13 22:54:42,333.0,3.0
2013-06-13 22:54:48,333.0,3.0
2013-06-13 22:54:54,327.0,4.0
2013-06-13 22:55:00,341.0,4.0
2013-06-13 22:55:06,328.0,3.0
2013-06-13 22:55:12,335.0,3.0
2013-06-13 22:55:18,340.0,3.0
2013-06-13 22:55:24,336.0,3.0
2013-06-13 22:55:30,335.0,3.0
2013-06-13 22:55:36,336.0,4.0
2013-06-13 22:55:42,335.0,4.0
2013-06-13 22:55:48,331.0,3.0
2013-06-13 22:55:54,328.0,3.0
2013-06-13 22:56:00,335.0,4.0
2013-06-13 22:56:06,341.0,3.0
2013-06-13 22:56:12,343.0,3.0
2013-06-13 22:56:18,337.0,4.0
2013-06-13 22:56:24,345.0,3.0
2013-06-13 22:56:30,332.0,3.0
2013-06-13 22:56:36,328.0,3.0
2013-06-13 22:56:42,326.0,4.0
2013-06-13 22:56:48,331.0,3.0
2013-06-13 22:56:54,332.0,3.0
2013-06-13 22:57:00,336.0,3.0
2013-06-13 22:57:06,337.0,3.0
2013-06-13 22:57:12,328.0,3.0
2013-06-13 22:57:18,345.0,3.0
2013-06-13 22:57:24,332.0,3.0
2013-06-13 22:57:30,330.0,3.0
2013-06-13 22:57:36,343.0,3.0
2013-06-13 22:57:42,333.0,4.0
2013-06-13 22:57:48,333.0,3.0
2013-06-13 22:57:54,336.0,3.0
2013-06-13 22:58:00,334.0,3.0
2013-06-13 22:58:06,305.0,3.0
2013-06-13 22:58:12,274.0,3.0
2013-06-13 22:58:18,273.0,4.0
2013-06-13 22:58:24,276.0,3.0
2013-06-13 22:58:30,268.0,3.0
2013-06-13 22:58:36,269.0,3.0
2013-06-13 22:58:42,270.0,3.0
2013-06-13 22:58:48,270.0,3.0
2013-06-13 22:58:54,273.0,3.0
2013-06-13 22:59:00,272.0,3.0
2013-06-13 22:59:06,278.0,3.0
2013-06-13 22:59:12,274.0,3.0
2013-06-13 22:59:18,272.0,3.0
2013-06-13 22:59:24,273.0,3.0
2013-06-13 22:59:30,272.0,3.0
2013-06-13 22:59:36,266.0,3.0
2013-06-13 22:59:42,274.0,3.0
2013-06-13 22:59:48,274.0,3.0
2013-06-13 22:59:54,276.0,3.0
2013-06-13 23:00:00,272.0,4.0
2013-06-13 23:00:06,274.0,3.0
2013-06-13 23:00:12,277.0,3.0
2013-06-13 23:00:18,275.0,3.0
2013-06-13 23:00:24,279.0,3.0
2013-06-13 23:00:30,275.0,3.0
2013-06-13 23:00:36,273.0,3.0
2013-06-13 23:00:42,276.0,3.0
2013-06-13 23:00:48,276.0,3.0
2013-06-13 23:00:54,274.0,3.0
2013-06-13 23:01:00,270.0,3.0
2013-06-13 23:01:06,278.0,3.0
2013-06-13 23:01:12,276.0,3.0
2013-06-13 23:01:18,279.0,3.0
2013-06-13 23:01:24,275.0,3.0
2013-06-13 23:01:30,277.0,4.0
2013-06-13 23:01:36,276.0,3.0
2013-06-13 23:01:42,276.0,3.0
2013-06-13 23:01:48,274.0,3.0
2013-06-13 23:01:54,276.0,3.0
2013-06-13 23:02:00,275.0,3.0
2013-06-13 23:02:06,278.0,3.0
2013-06-13 23:02:12,274.0,4.0
2013-06-13 23:02:18,272.0,4.0
2013-06-13 23:02:24,272.0,3.0
2013-06-13 23:02:30,276.0,3.0
2013-06-13 23:02:36,275.0,3.0
2013-06-13 23:02:42,278.0,4.0
2013-06-13 23:02:48,278.0,3.0
2013-06-13 23:02:54,291.0,3.0
2013-06-13 23:03:00,279.0,3.0
2013-06-13 23:03:06,284.0,3.0
2013-06-13 23:03:12,278.0,3.0
2013-06-13 23:03:18,277.0,3.0
2013-06-13 23:03:24,275.0,3.0
2013-06-13 23:03:30,272.0,3.0
2013-06-13 23:03:36,277.0,4.0
2013-06-13 23:03:42,272.0,4.0
2013-06-13 23:03:48,281.0,3.0
2013-06-13 23:03:54,276.0,4.0
2013-06-13 23:04:00,280.0,4.0
2013-06-13 23:04:06,274.0,3.0
2013-06-13 23:04:12,270.0,4.0
2013-06-13 23:04:18,283.0,3.0
2013-06-13 23:04:24,280.0,3.0
2013-06-13 23:04:30,282.0,4.0
2013-06-13 23:04:36,283.0,3.0
2013-06-13 23:04:42,277.0,3.0
2013-06-13 23:04:48,270.0,3.0
2013-06-13 23:04:54,295.0,3.0
2013-06-13 23:05:00,278.0,3.0
2013-06-13 23:05:06,279.0,4.0
2013-06-13 23:05:12,281.0,3.0
2013-06-13 23:05:18,282.0,3.0
2013-06-13 23:05:24,282.0,3.0
2013-06-13 23:05:30,272.0,4.0
2013-06-13 23:05:36,272.0,3.0
2013-06-13 23:05:42,274.0,4.0
2013-06-13 23:05:48,273.0,4.0
2013-06-13 23:05:54,270.0,3.0
2013-06-13 23:06:00,273.0,4.0
2013-06-13 23:06:06,270.0,3.0
2013-06-13 23:06:12,273.0,4.0
2013-06-13 23:06:18,274.0,3.0
2013-06-13 23:06:24,277.0,3.0
2013-06-13 23:06:30,277.0,3.0
2013-06-13 23:06:36,270.0,3.0
2013-06-13 23:06:42,272.0,3.0
2013-06-13 23:06:48,278.0,3.0
2013-06-13 23:06:54,268.0,4.0
2013-06-13 23:07:00,273.0,3.0
2013-06-13 23:07:06,269.0,4.0
2013-06-13 23:07:12,271.0,3.0
2013-06-13 23:07:18,272.0,3.0
2013-06-13 23:07:24,271.0,3.0
2013-06-13 23:07:30,269.0,3.0
2013-06-13 23:07:36,271.0,3.0
2013-06-13 23:07:42,268.0,3.0
2013-06-13 23:07:48,270.0,3.0
2013-06-13 23:07:54,269.0,3.0
2013-06-13 23:08:00,279.0,3.0
2013-06-13 23:08:06,276.0,3.0
2013-06-13 23:08:12,271.0,3.0
2013-06-13 23:08:18,269.0,3.0
2013-06-13 23:08:24,273.0,3.0
2013-06-13 23:08:30,267.0,3.0
2013-06-13 23:08:36,273.0,3.0
2013-06-13 23:08:42,274.0,3.0
2013-06-13 23:08:48,267.0,3.0
2013-06-13 23:08:54,271.0,3.0
2013-06-13 23:09:00,271.0,3.0
2013-06-13 23:09:06,271.0,3.0
2013-06-13 23:09:12,275.0,3.0
2013-06-13 23:09:18,275.0,3.0
2013-06-13 23:09:24,274.0,3.0
2013-06-13 23:09:30,273.0,4.0
2013-06-13 23:09:36,269.0,3.0
2013-06-13 23:09:42,272.0,3.0
2013-06-13 23:09:48,272.0,3.0
2013-06-13 23:09:54,271.0,3.0
2013-06-13 23:10:00,271.0,3.0
2013-06-13 23:10:06,274.0,3.0
2013-06-13 23:10:12,273.0,4.0
2013-06-13 23:10:18,273.0,3.0
2013-06-13 23:10:24,273.0,3.0
2013-06-13 23:10:30,273.0,3.0
2013-06-13 23:10:36,273.0,3.0
2013-06-13 23:10:42,276.0,4.0
2013-06-13 23:10:48,273.0,3.0
2013-06-13 23:10:54,271.0,3.0
2013-06-13 23:11:00,275.0,3.0
2013-06-13 23:11:06,272.0,4.0
2013-06-13 23:11:12,276.0,3.0
2013-06-13 23:11:18,269.0,3.0
2013-06-13 23:11:24,288.0,3.0
2013-06-13 23:11:30,269.0,3.0
2013-06-13 23:11:36,280.0,3.0
2013-06-13 23:11:42,273.0,3.0
2013-06-13 23:11:48,279.0,3.0
2013-06-13 23:11:54,276.0,3.0
2013-06-13 23:12:00,280.0,3.0
2013-06-13 23:12:06,274.0,4.0
2013-06-13 23:12:12,273.0,3.0
2013-06-13 23:12:18,273.0,3.0
2013-06-13 23:12:24,275.0,3.0
2013-06-13 23:12:30,271.0,3.0
2013-06-13 23:12:36,268.0,3.0
2013-06-13 23:12:42,275.0,3.0
2013-06-13 23:12:48,275.0,4.0
2013-06-13 23:12:54,267.0,3.0
2013-06-13 23:13:00,271.0,3.0
2013-06-13 23:13:06,273.0,3.0
2013-06-13 23:13:12,276.0,3.0
2013-06-13 23:13:18,271.0,4.0
2013-06-13 23:13:24,269.0,3.0
2013-06-13 23:13:30,270.0,4.0
2013-06-13 23:13:36,275.0,3.0
2013-06-13 23:13:42,275.0,3.0
2013-06-13 23:13:48,276.0,3.0
2013-06-13 23:13:54,271.0,3.0
2013-06-13 23:14:00,278.0,4.0
2013-06-13 23:14:06,275.0,3.0
2013-06-13 23:14:12,276.0,3.0
2013-06-13 23:14:18,276.0,3.0
2013-06-13 23:14:24,277.0,3.0
2013-06-13 23:14:30,285.0,4.0
2013-06-13 23:14:36,280.0,3.0
2013-06-13 23:14:42,272.0,4.0
2013-06-13 23:14:48,294.0,4.0
2013-06-13 23:14:54,292.0,3.0
2013-06-13 23:15:00,273.0,3.0
2013-06-13 23:15:06,276.0,3.0
2013-06-13 23:15:12,284.0,3.0
2013-06-13 23:15:18,280.0,3.0
2013-06-13 23:15:24,292.0,4.0
2013-06-13 23:15:30,270.0,3.0
2013-06-13 23:15:36,283.0,3.0
2013-06-13 23:15:42,279.0,3.0
2013-06-13 23:15:48,272.0,3.0
2013-06-13 23:15:54,274.0,4.0
2013-06-13 23:16:00,266.0,4.0
2013-06-13 23:16:06,272.0,3.0
2013-06-13 23:16:12,279.0,3.0
2013-06-13 23:16:18,272.0,3.0
2013-06-13 23:16:24,271.0,3.0
2013-06-13 23:16:30,273.0,3.0
2013-06-13 23:16:36,273.0,3.0
2013-06-13 23:16:42,273.0,3.0
2013-06-13 23:16:48,273.0,3.0
2013-06-13 23:16:54,274.0,3.0
2013-06-13 23:17:00,270.0,3.0
2013-06-13 23:17:06,273.0,3.0
2013-06-13 23:17:12,278.0,3.0
2013-06-13 23:17:18,269.0,3.0
2013-06-13 23:17:24,273.0,3.0
2013-06-13 23:17:30,270.0,4.0
2013-06-13 23:17:36,273.0,4.0
2013-06-13 23:17:42,272.0,3.0
2013-06-13 23:17:48,272.0,3.0
2013-06-13 23:17:54,268.0,3.0
2013-06-13 23:18:00,271.0,3.0
2013-06-13 23:18:06,273.0,3.0
2013-06-13 23:18:12,278.0,3.0
2013-06-13 23:18:18,268.0,3.0
2013-06-13 23:18:24,267.0,3.0
2013-06-13 23:18:30,270.0,3.0
2013-06-13 23:18:36,268.0,4.0
2013-06-13 23:18:42,276.0,3.0
2013-06-13 23:18:48,277.0,3.0
2013-06-13 23:18:54,274.0,3.0
2013-06-13 23:19:00,268.0,3.0
2013-06-13 23:19:06,269.0,3.0
2013-06-13 23:19:12,281.0,3.0
2013-06-13 23:19:18,275.0,3.0
2013-06-13 23:19:24,274.0,4.0
2013-06-13 23:19:30,267.0,3.0
2013-06-13 23:19:36,272.0,3.0
2013-06-13 23:19:42,272.0,3.0
2013-06-13 23:19:48,273.0,4.0
2013-06-13 23:19:54,271.0,4.0
2013-06-13 23:20:00,271.0,3.0
2013-06-13 23:20:06,275.0,3.0
2013-06-13 23:20:12,271.0,3.0
2013-06-13 23:20:18,274.0,4.0
2013-06-13 23:20:24,268.0,4.0
2013-06-13 23:20:30,268.0,3.0
2013-06-13 23:20:36,274.0,3.0
2013-06-13 23:20:42,274.0,3.0
2013-06-13 23:20:48,276.0,3.0
2013-06-13 23:20:54,277.0,3.0
2013-06-13 23:21:00,267.0,3.0
2013-06-13 23:21:06,271.0,3.0
2013-06-13 23:21:12,270.0,3.0
2013-06-13 23:21:18,273.0,3.0
2013-06-13 23:21:24,275.0,3.0
2013-06-13 23:21:30,345.0,3.0
2013-06-13 23:21:36,335.0,4.0
2013-06-13 23:21:42,343.0,3.0
2013-06-13 23:21:48,340.0,3.0
2013-06-13 23:21:54,337.0,4.0
2013-06-13 23:22:00,343.0,4.0
2013-06-13 23:22:06,342.0,4.0
2013-06-13 23:22:12,347.0,3.0
2013-06-13 23:22:18,345.0,4.0
2013-06-13 23:22:24,343.0,3.0
2013-06-13 23:22:30,342.0,3.0
2013-06-13 23:22:36,336.0,3.0
2013-06-13 23:22:42,341.0,3.0
2013-06-13 23:22:48,343.0,3.0
2013-06-13 23:22:54,348.0,3.0
2013-06-13 23:23:00,349.0,4.0
2013-06-13 23:23:06,342.0,3.0
2013-06-13 23:23:12,339.0,3.0
2013-06-13 23:23:18,340.0,3.0
2013-06-13 23:23:24,341.0,3.0
2013-06-13 23:23:30,340.0,3.0
2013-06-13 23:23:36,341.0,3.0
2013-06-13 23:23:42,337.0,3.0
2013-06-13 23:23:48,343.0,3.0
2013-06-13 23:23:54,343.0,4.0
2013-06-13 23:24:00,339.0,4.0
2013-06-13 23:24:06,340.0,4.0
2013-06-13 23:24:12,331.0,3.0
2013-06-13 23:24:18,331.0,3.0
2013-06-13 23:24:24,337.0,3.0
2013-06-13 23:24:30,338.0,4.0
2013-06-13 23:24:36,342.0,3.0
2013-06-13 23:24:42,338.0,3.0
2013-06-13 23:24:48,352.0,3.0
2013-06-13 23:24:54,358.0,4.0
2013-06-13 23:25:00,349.0,3.0
2013-06-13 23:25:06,342.0,4.0
2013-06-13 23:25:12,346.0,3.0
2013-06-13 23:25:18,344.0,4.0
2013-06-13 23:25:24,347.0,3.0
2013-06-13 23:25:30,349.0,3.0
2013-06-13 23:25:36,347.0,3.0
2013-06-13 23:25:42,341.0,3.0
2013-06-13 23:25:48,328.0,3.0
2013-06-13 23:25:54,337.0,3.0
2013-06-13 23:26:00,348.0,3.0
2013-06-13 23:26:06,343.0,3.0
2013-06-13 23:26:12,352.0,3.0
2013-06-13 23:26:18,342.0,4.0
2013-06-13 23:26:24,349.0,3.0
2013-06-13 23:26:30,344.0,4.0
2013-06-13 23:26:36,348.0,3.0
2013-06-13 23:26:42,341.0,3.0
2013-06-13 23:26:48,344.0,3.0
2013-06-13 23:26:54,334.0,3.0
2013-06-13 23:27:00,337.0,3.0
2013-06-13 23:27:06,365.0,4.0
2013-06-13 23:27:12,354.0,4.0
2013-06-13 23:27:18,338.0,4.0
2013-06-13 23:27:24,341.0,3.0
2013-06-13 23:27:30,340.0,3.0
2013-06-13 23:27:36,340.0,3.0
2013-06-13 23:27:42,333.0,4.0
2013-06-13 23:27:48,337.0,3.0
2013-06-13 23:27:54,341.0,3.0
2013-06-13 23:28:00,349.0,3.0
2013-06-13 23:28:06,349.0,3.0
2013-06-13 23:28:12,330.0,4.0
2013-06-13 23:28:18,339.0,3.0
2013-06-13 23:28:24,334.0,3.0
2013-06-13 23:28:30,337.0,3.0
2013-06-13 23:28:36,333.0,3.0
2013-06-13 23:28:42,343.0,4.0
2013-06-13 23:28:48,334.0,3.0
2013-06-13 23:28:54,338.0,3.0
2013-06-13 23:29:00,346.0,3.0
2013-06-13 23:29:06,351.0,3.0
2013-06-13 23:29:12,339.0,4.0
2013-06-13 23:29:18,364.0,3.0
2013-06-13 23:29:24,348.0,4.0
2013-06-13 23:29:30,339.0,3.0
2013-06-13 23:29:36,337.0,3.0
2013-06-13 23:29:42,357.0,3.0
2013-06-13 23:29:48,351.0,3.0
2013-06-13 23:29:54,344.0,3.0
2013-06-13 23:30:00,342.0,3.0
2013-06-13 23:30:06,336.0,3.0
2013-06-13 23:30:12,351.0,3.0
2013-06-13 23:30:18,336.0,3.0
2013-06-13 23:30:24,340.0,3.0
2013-06-13 23:30:30,344.0,3.0
2013-06-13 23:30:36,348.0,3.0
2013-06-13 23:30:42,339.0,3.0
2013-06-13 23:30:48,338.0,3.0
2013-06-13 23:30:54,335.0,4.0
2013-06-13 23:31:00,341.0,3.0
2013-06-13 23:31:06,342.0,3.0
2013-06-13 23:31:12,341.0,3.0
2013-06-13 23:31:18,346.0,3.0
2013-06-13 23:31:24,330.0,3.0
2013-06-13 23:31:30,335.0,4.0
2013-06-13 23:31:36,351.0,3.0
2013-06-13 23:31:42,337.0,4.0
2013-06-13 23:31:48,337.0,3.0
2013-06-13 23:31:54,345.0,4.0
2013-06-13 23:32:00,334.0,3.0
2013-06-13 23:32:06,334.0,3.0
2013-06-13 23:32:12,355.0,3.0
2013-06-13 23:32:18,348.0,3.0
2013-06-13 23:32:24,355.0,4.0
2013-06-13 23:32:30,348.0,3.0
2013-06-13 23:32:36,353.0,3.0
2013-06-13 23:32:42,325.0,3.0
2013-06-13 23:32:48,327.0,4.0
2013-06-13 23:32:54,324.0,3.0
2013-06-13 23:33:00,318.0,3.0
2013-06-13 23:33:06,346.0,4.0
2013-06-13 23:33:12,323.0,3.0
2013-06-13 23:33:18,321.0,3.0
2013-06-13 23:33:24,327.0,3.0
2013-06-13 23:33:30,332.0,3.0
2013-06-13 23:33:36,319.0,3.0
2013-06-13 23:33:42,306.0,3.0
2013-06-13 23:33:48,304.0,3.0
2013-06-13 23:33:54,308.0,3.0
2013-06-13 23:34:00,297.0,3.0
2013-06-13 23:34:06,303.0,3.0
2013-06-13 23:34:12,294.0,3.0
2013-06-13 23:34:18,300.0,3.0
2013-06-13 23:34:24,301.0,4.0
2013-06-13 23:34:30,295.0,3.0
2013-06-13 23:34:36,291.0,3.0
2013-06-13 23:34:42,296.0,4.0
2013-06-13 23:34:48,293.0,4.0
2013-06-13 23:34:54,295.0,4.0
2013-06-13 23:35:00,294.0,3.0
2013-06-13 23:35:06,295.0,3.0
2013-06-13 23:35:12,299.0,3.0
2013-06-13 23:35:18,298.0,3.0
2013-06-13 23:35:24,293.0,3.0
2013-06-13 23:35:30,293.0,3.0
2013-06-13 23:35:36,293.0,3.0
2013-06-13 23:35:42,300.0,4.0
2013-06-13 23:35:48,296.0,3.0
2013-06-13 23:35:54,294.0,3.0
2013-06-13 23:36:00,295.0,3.0
2013-06-13 23:36:06,295.0,3.0
2013-06-13 23:36:12,293.0,3.0
2013-06-13 23:36:18,296.0,3.0
2013-06-13 23:36:24,291.0,3.0
2013-06-13 23:36:30,295.0,4.0
2013-06-13 23:36:36,299.0,3.0
2013-06-13 23:36:42,298.0,3.0
2013-06-13 23:36:48,235.0,3.0
2013-06-13 23:36:54,241.0,3.0
2013-06-13 23:37:00,238.0,4.0
2013-06-13 23:37:06,236.0,3.0
2013-06-13 23:37:12,233.0,3.0
2013-06-13 23:37:18,235.0,3.0
2013-06-13 23:37:24,238.0,3.0
2013-06-13 23:37:30,240.0,3.0
2013-06-13 23:37:36,240.0,3.0
2013-06-13 23:37:42,239.0,3.0
2013-06-13 23:37:48,246.0,3.0
2013-06-13 23:37:54,239.0,3.0
2013-06-13 23:38:00,245.0,3.0
2013-06-13 23:38:06,252.0,3.0
2013-06-13 23:38:12,234.0,3.0
2013-06-13 23:38:18,240.0,3.0
2013-06-13 23:38:24,239.0,3.0
2013-06-13 23:38:30,237.0,3.0
2013-06-13 23:38:36,240.0,3.0
2013-06-13 23:38:42,241.0,3.0
2013-06-13 23:38:48,239.0,3.0
2013-06-13 23:38:54,238.0,3.0
2013-06-13 23:39:00,238.0,3.0
2013-06-13 23:39:06,239.0,3.0
2013-06-13 23:39:12,239.0,3.0
2013-06-13 23:39:18,237.0,3.0
2013-06-13 23:39:24,236.0,3.0
2013-06-13 23:39:30,242.0,3.0
2013-06-13 23:39:36,241.0,3.0
2013-06-13 23:39:42,239.0,3.0
2013-06-13 23:39:48,240.0,3.0
2013-06-13 23:39:54,236.0,3.0
2013-06-13 23:40:00,238.0,3.0
2013-06-13 23:40:06,252.0,4.0
2013-06-13 23:40:12,240.0,3.0
2013-06-13 23:40:18,233.0,4.0
2013-06-13 23:40:24,238.0,3.0
2013-06-13 23:40:30,242.0,3.0
2013-06-13 23:40:36,238.0,3.0
2013-06-13 23:40:42,239.0,3.0
2013-06-13 23:40:48,239.0,3.0
2013-06-13 23:40:54,234.0,3.0
2013-06-13 23:41:00,238.0,3.0
2013-06-13 23:41:06,239.0,3.0
2013-06-13 23:41:12,238.0,3.0
2013-06-13 23:41:18,235.0,3.0
2013-06-13 23:41:24,234.0,3.0
2013-06-13 23:41:30,235.0,3.0
2013-06-13 23:41:36,238.0,3.0
2013-06-13 23:41:42,234.0,3.0
2013-06-13 23:41:48,238.0,3.0
2013-06-13 23:41:54,234.0,3.0
2013-06-13 23:42:00,236.0,4.0
2013-06-13 23:42:06,240.0,3.0
2013-06-13 23:42:12,237.0,3.0
2013-06-13 23:42:18,240.0,3.0
2013-06-13 23:42:24,234.0,3.0
2013-06-13 23:42:30,234.0,3.0
2013-06-13 23:42:36,239.0,3.0
2013-06-13 23:42:42,240.0,4.0
2013-06-13 23:42:48,240.0,3.0
2013-06-13 23:42:54,238.0,3.0
2013-06-13 23:43:00,236.0,4.0
