time,aggregate,microwave
2014-08-17 14:11:30,561.0,50.0
2014-08-17 14:11:36,564.0,50.0
2014-08-17 14:11:42,554.0,50.0
2014-08-17 14:11:48,573.0,50.0
2014-08-17 14:11:54,578.0,50.0
2014-08-17 14:12:00,555.0,50.0
2014-08-17 14:12:06,565.0,50.0
2014-08-17 14:12:12,586.0,50.0
2014-08-17 14:12:18,577.0,50.0
2014-08-17 14:12:24,592.0,50.0
2014-08-17 14:12:30,576.0,50.0
2014-08-17 14:12:36,560.0,51.0
2014-08-17 14:12:42,549.0,50.0
2014-08-17 14:12:48,549.0,50.0
2014-08-17 14:12:54,572.0,50.0
2014-08-17 14:13:00,600.0,50.0
2014-08-17 14:13:06,563.0,50.0
2014-08-17 14:13:12,559.0,50.0
2014-08-17 14:13:18,559.0,50.0
2014-08-17 14:13:24,555.0,50.0
2014-08-17 14:13:30,576.0,50.0
2014-08-17 14:13:36,556.0,50.0
2014-08-17 14:13:42,564.0,50.0
2014-08-17 14:13:48,576.0,50.0
2014-08-17 14:13:54,548.0,50.0
2014-08-17 14:14:00,545.0,50.0
2014-08-17 14:14:06,562.0,50.0
2014-08-17 14:14:12,561.0,50.0
2014-08-17 14:14:18,565.0,50.0
2014-08-17 14:14:24,551.0,50.0
2014-08-17 14:14:30,574.0,50.0
2014-08-17 14:14:36,574.0,50.0
2014-08-17 14:14:42,601.0,50.0
2014-08-17 14:14:48,575.0,50.0
2014-08-17 14:14:54,591.0,50.0
2014-08-17 14:15:00,553.0,50.0
2014-08-17 14:15:06,564.0,50.0
2014-08-17 14:15:12,563.0,50.0
2014-08-17 14:15:18,560.0,50.0
2014-08-17 14:15:24,563.0,50.0
2014-08-17 14:15:30,561.0,50.0
2014-08-17 14:15:36,560.0,50.0
2014-08-17 14:15:42,568.0,50.0
2014-08-17 14:15:48,571.0,50.0
2014-08-17 14:15:54,562.0,50.0
2014-08-17 14:16:00,559.0,50.0
2014-08-17 14:16:06,559.0,50.0
2014-08-17 14:16:12,549.0,50.0
2014-08-17 14:16:18,573.0,50.0
2014-08-17 14:16:24,599.0,50.0
2014-08-17 14:16:30,568.0,51.0
2014-08-17 14:16:36,579.0,50.0
2014-08-17 14:16:42,580.0,51.0
2014-08-17 14:16:48,566.0,50.0
2014-08-17 14:16:54,557.0,50.0
2014-08-17 14:17:00,558.0,50.0
2014-08-17 14:17:06,569.0,50.0
2014-08-17 14:17:12,556.0,50.0
2014-08-17 14:17:18,603.0,50.0
2014-08-17 14:17:24,574.0,50.0
2014-08-17 14:17:30,605.0,50.0
2014-08-17 14:17:36,608.0,50.0
2014-08-17 14:17:42,568.0,50.0
2014-08-17 14:17:48,558.0,50.0
2014-08-17 14:17:54,569.0,50.0
2014-08-17 14:18:00,554.0,50.0
2014-08-17 14:18:06,566.0,50.0
2014-08-17 14:18:12,572.0,50.0
2014-08-17 14:18:18,568.0,50.0
2014-08-17 14:18:24,565.0,50.0
2014-08-17 14:18:30,562.0,50.0
2014-08-17 14:18:36,567.0,50.0
2014-08-17 14:18:42,563.0,50.0
2014-08-17 14:18:48,558.0,50.0
2014-08-17 14:18:54,561.0,51.0
2014-08-17 14:19:00,583.0,50.0
2014-08-17 14:19:06,583.0,50.0
2014-08-17 14:19:12,554.0,50.0
2014-08-17 14:19:18,566.0,50.0
2014-08-17 14:19:24,567.0,50.0
2014-08-17 14:19:30,567.0,50.0
2014-08-17 14:19:36,569.0,51.0
2014-08-17 14:19:42,577.0,50.0
2014-08-17 14:19:48,600.0,50.0
2014-08-17 14:19:54,569.0,50.0
2014-08-17 14:20:00,569.0,50.0
2014-08-17 14:20:06,567.0,50.0
2014-08-17 14:20:12,553.0,50.0
2014-08-17 14:20:18,566.0,48.0
2014-08-17 14:20:24,558.0,50.0
2014-08-17 14:20:30,558.0,50.0
2014-08-17 14:20:36,576.0,50.0
2014-08-17 14:20:42,561.0,50.0
2014-08-17 14:20:48,547.0,48.0
2014-08-17 14:20:54,560.0,50.0
2014-08-17 14:21:00,562.0,50.0
2014-08-17 14:21:06,584.0,50.0
2014-08-17 14:21:12,563.0,50.0
2014-08-17 14:21:18,551.0,50.0
2014-08-17 14:21:24,562.0,50.0
2014-08-17 14:21:30,566.0,50.0
2014-08-17 14:21:36,551.0,50.0
2014-08-17 14:21:42,561.0,50.0
2014-08-17 14:21:48,562.0,50.0
2014-08-17 14:21:54,558.0,51.0
2014-08-17 14:22:00,555.0,51.0
2014-08-17 14:22:06,560.0,50.0
2014-08-17 14:22:12,552.0,50.0
2014-08-17 14:22:18,565.0,50.0
2014-08-17 14:22:24,560.0,50.0
2014-08-17 14:22:30,560.0,50.0
2014-08-17 14:22:36,566.0,50.0
2014-08-17 14:22:42,553.0,50.0
2014-08-17 14:22:48,561.0,50.0
2014-08-17 14:22:54,561.0,50.0
2014-08-17 14:23:00,555.0,50.0
2014-08-17 14:23:06,560.0,50.0
2014-08-17 14:23:12,556.0,50.0
2014-08-17 14:23:18,557.0,50.0
2014-08-17 14:23:30,563.0,50.0
2014-08-17 14:23:36,563.0,50.0
2014-08-17 14:23:42,553.0,50.0
2014-08-17 14:23:48,550.0,50.0
2014-08-17 14:23:54,564.0,50.0
2014-08-17 14:24:00,573.0,50.0
2014-08-17 14:24:06,561.0,50.0
2014-08-17 14:24:12,560.0,50.0
2014-08-17 14:24:30,568.0,50.0
2014-08-17 14:24:36,568.0,50.0
2014-08-17 14:24:42,551.0,50.0
2014-08-17 14:24:48,547.0,50.0
2014-08-17 14:24:54,563.0,50.0
2014-08-17 14:25:00,561.0,50.0
2014-08-17 14:25:06,550.0,50.0
2014-08-17 14:25:12,565.0,50.0
2014-08-17 14:25:18,542.0,50.0
2014-08-17 14:25:24,560.0,50.0
2014-08-17 14:25:30,562.0,50.0
2014-08-17 14:25:36,550.0,50.0
2014-08-17 14:25:42,568.0,50.0
2014-08-17 14:25:48,549.0,50.0
2014-08-17 14:25:54,553.0,50.0
2014-08-17 14:26:00,553.0,50.0
2014-08-17 14:26:06,557.0,50.0
2014-08-17 14:26:12,559.0,50.0
2014-08-17 14:26:18,553.0,50.0
2014-08-17 14:26:24,566.0,50.0
2014-08-17 14:26:30,561.0,50.0
2014-08-17 14:26:36,555.0,50.0
2014-08-17 14:26:42,562.0,50.0
2014-08-17 14:26:48,556.0,51.0
2014-08-17 14:26:54,555.0,50.0
2014-08-17 14:27:00,567.0,50.0
2014-08-17 14:27:06,555.0,50.0
2014-08-17 14:27:12,566.0,50.0
2014-08-17 14:27:18,543.0,50.0
2014-08-17 14:27:24,568.0,50.0
2014-08-17 14:27:30,553.0,50.0
2014-08-17 14:27:36,553.0,50.0
2014-08-17 14:27:42,554.0,50.0
2014-08-17 14:27:48,563.0,50.0
2014-08-17 14:27:54,562.0,50.0
2014-08-17 14:28:00,564.0,50.0
2014-08-17 14:28:06,555.0,50.0
2014-08-17 14:28:12,562.0,50.0
2014-08-17 14:28:18,561.0,50.0
2014-08-17 14:28:24,552.0,50.0
2014-08-17 14:28:30,590.0,50.0
2014-08-17 14:28:36,601.0,50.0
2014-08-17 14:28:42,563.0,50.0
2014-08-17 14:28:48,560.0,50.0
2014-08-17 14:28:54,552.0,50.0
2014-08-17 14:29:00,566.0,50.0
2014-08-17 14:29:06,564.0,50.0
2014-08-17 14:29:12,564.0,50.0
2014-08-17 14:29:18,567.0,50.0
2014-08-17 14:29:24,558.0,50.0
2014-08-17 14:29:30,551.0,51.0
2014-08-17 14:29:36,564.0,51.0
2014-08-17 14:29:42,556.0,51.0
2014-08-17 14:29:48,551.0,50.0
2014-08-17 14:29:54,552.0,50.0
2014-08-17 14:30:00,561.0,50.0
2014-08-17 14:30:06,554.0,50.0
2014-08-17 14:30:12,569.0,51.0
2014-08-17 14:30:18,558.0,50.0
2014-08-17 14:30:24,564.0,50.0
2014-08-17 14:30:30,557.0,50.0
2014-08-17 14:30:36,565.0,50.0
2014-08-17 14:30:42,555.0,50.0
2014-08-17 14:30:48,567.0,50.0
2014-08-17 14:30:54,566.0,50.0
2014-08-17 14:31:00,562.0,50.0
2014-08-17 14:31:06,557.0,50.0
2014-08-17 14:31:12,557.0,50.0
2014-08-17 14:31:18,560.0,50.0
2014-08-17 14:31:24,552.0,50.0
2014-08-17 14:31:30,566.0,50.0
2014-08-17 14:31:36,559.0,48.0
2014-08-17 14:31:42,573.0,50.0
2014-08-17 14:31:48,554.0,50.0
2014-08-17 14:31:54,563.0,50.0
2014-08-17 14:32:00,549.0,50.0
2014-08-17 14:32:06,553.0,50.0
2014-08-17 14:32:12,553.0,50.0
2014-08-17 14:32:30,564.0,50.0
2014-08-17 14:32:36,564.0,51.0
2014-08-17 14:32:42,566.0,50.0
2014-08-17 14:32:48,563.0,50.0
2014-08-17 14:32:54,550.0,48.0
2014-08-17 14:33:00,559.0,50.0
2014-08-17 14:33:06,568.0,50.0
2014-08-17 14:33:12,565.0,50.0
2014-08-17 14:33:36,563.0,48.0
2014-08-17 14:33:42,553.0,48.0
2014-08-17 14:34:00,571.0,50.0
2014-08-17 14:34:06,545.0,50.0
2014-08-17 14:34:12,571.0,50.0
2014-08-17 14:34:18,552.0,50.0
2014-08-17 14:34:24,585.0,50.0
2014-08-17 14:34:30,580.0,51.0
2014-08-17 14:34:36,577.0,50.0
2014-08-17 14:34:42,569.0,50.0
2014-08-17 14:34:48,564.0,50.0
2014-08-17 14:34:54,553.0,50.0
2014-08-17 14:35:00,579.0,50.0
2014-08-17 14:35:06,562.0,50.0
2014-08-17 14:35:12,558.0,50.0
2014-08-17 14:35:18,553.0,50.0
2014-08-17 14:35:24,583.0,50.0
2014-08-17 14:35:30,603.0,50.0
2014-08-17 14:35:36,603.0,50.0
2014-08-17 14:35:42,592.0,50.0
2014-08-17 14:35:48,601.0,50.0
2014-08-17 14:35:54,552.0,50.0
2014-08-17 14:36:00,557.0,51.0
2014-08-17 14:36:06,567.0,50.0
2014-08-17 14:36:12,573.0,50.0
2014-08-17 14:36:18,547.0,51.0
2014-08-17 14:36:24,557.0,51.0
2014-08-17 14:36:30,546.0,50.0
2014-08-17 14:36:36,546.0,50.0
2014-08-17 14:36:42,552.0,50.0
2014-08-17 14:36:48,552.0,50.0
2014-08-17 14:36:54,572.0,50.0
2014-08-17 14:37:00,564.0,50.0
2014-08-17 14:37:06,557.0,50.0
2014-08-17 14:37:12,560.0,50.0
2014-08-17 14:37:18,557.0,50.0
2014-08-17 14:37:24,567.0,50.0
2014-08-17 14:37:30,566.0,50.0
2014-08-17 14:37:36,567.0,50.0
2014-08-17 14:37:42,556.0,50.0
2014-08-17 14:37:48,558.0,50.0
2014-08-17 14:37:54,564.0,50.0
2014-08-17 14:38:00,547.0,50.0
2014-08-17 14:38:06,565.0,50.0
2014-08-17 14:38:12,581.0,50.0
2014-08-17 14:38:18,575.0,50.0
2014-08-17 14:38:24,558.0,50.0
2014-08-17 14:38:30,580.0,51.0
2014-08-17 14:38:36,555.0,50.0
2014-08-17 14:38:42,561.0,50.0
2014-08-17 14:38:48,561.0,51.0
2014-08-17 14:38:54,577.0,48.0
2014-08-17 14:39:00,581.0,50.0
2014-08-17 14:39:06,556.0,50.0
2014-08-17 14:39:12,566.0,50.0
2014-08-17 14:39:18,555.0,50.0
2014-08-17 14:39:24,560.0,51.0
2014-08-17 14:39:30,561.0,51.0
2014-08-17 14:39:36,568.0,50.0
2014-08-17 14:39:42,572.0,50.0
2014-08-17 14:39:48,556.0,50.0
2014-08-17 14:39:54,566.0,50.0
2014-08-17 14:40:00,565.0,50.0
2014-08-17 14:40:06,554.0,50.0
2014-08-17 14:40:12,569.0,50.0
2014-08-17 14:40:18,554.0,51.0
2014-08-17 14:40:30,569.0,50.0
2014-08-17 14:40:36,569.0,50.0
2014-08-17 14:40:42,567.0,50.0
2014-08-17 14:40:48,567.0,48.0
2014-08-17 14:40:54,565.0,50.0
2014-08-17 14:41:00,548.0,50.0
2014-08-17 14:41:06,575.0,50.0
2014-08-17 14:41:12,570.0,50.0
2014-08-17 14:41:18,567.0,50.0
2014-08-17 14:41:24,562.0,50.0
2014-08-17 14:41:30,569.0,50.0
2014-08-17 14:41:36,587.0,50.0
2014-08-17 14:41:42,560.0,50.0
2014-08-17 14:41:48,556.0,51.0
2014-08-17 14:41:54,547.0,50.0
2014-08-17 14:42:00,565.0,50.0
2014-08-17 14:42:06,565.0,50.0
2014-08-17 14:42:12,559.0,50.0
2014-08-17 14:42:18,567.0,50.0
2014-08-17 14:42:24,553.0,50.0
2014-08-17 14:42:30,567.0,50.0
2014-08-17 14:42:36,568.0,50.0
2014-08-17 14:42:42,576.0,50.0
2014-08-17 14:42:48,569.0,50.0
2014-08-17 14:42:54,576.0,51.0
2014-08-17 14:43:00,572.0,50.0
2014-08-17 14:43:06,585.0,50.0
2014-08-17 14:43:12,577.0,51.0
2014-08-17 14:43:18,559.0,50.0
2014-08-17 14:43:24,610.0,50.0
2014-08-17 14:43:30,660.0,50.0
2014-08-17 14:43:36,615.0,50.0
2014-08-17 14:43:42,686.0,50.0
2014-08-17 14:43:48,690.0,50.0
2014-08-17 14:43:54,699.0,50.0
2014-08-17 14:44:00,667.0,50.0
2014-08-17 14:44:06,641.0,50.0
2014-08-17 14:44:12,634.0,50.0
2014-08-17 14:44:18,624.0,50.0
2014-08-17 14:44:24,634.0,50.0
2014-08-17 14:44:30,628.0,50.0
2014-08-17 14:44:36,643.0,50.0
2014-08-17 14:44:42,637.0,51.0
2014-08-17 14:44:48,621.0,50.0
2014-08-17 14:44:54,609.0,50.0
2014-08-17 14:45:00,618.0,50.0
2014-08-17 14:45:06,624.0,50.0
2014-08-17 14:45:12,621.0,50.0
2014-08-17 14:45:18,603.0,50.0
2014-08-17 14:45:24,629.0,50.0
2014-08-17 14:45:30,629.0,50.0
2014-08-17 14:45:36,616.0,50.0
2014-08-17 14:45:42,632.0,48.0
2014-08-17 14:45:48,619.0,50.0
2014-08-17 14:45:54,621.0,50.0
2014-08-17 14:46:00,611.0,50.0
2014-08-17 14:46:06,595.0,50.0
2014-08-17 14:46:12,602.0,50.0
2014-08-17 14:46:18,610.0,50.0
2014-08-17 14:46:24,600.0,48.0
2014-08-17 14:46:30,604.0,50.0
2014-08-17 14:46:36,599.0,50.0
2014-08-17 14:46:42,604.0,50.0
2014-08-17 14:46:48,599.0,50.0
2014-08-17 14:46:54,609.0,50.0
2014-08-17 14:47:00,602.0,50.0
2014-08-17 14:47:06,612.0,50.0
2014-08-17 14:47:12,601.0,50.0
2014-08-17 14:47:18,595.0,50.0
2014-08-17 14:47:24,601.0,50.0
2014-08-17 14:47:30,615.0,50.0
2014-08-17 14:47:36,600.0,50.0
2014-08-17 14:47:42,606.0,51.0
2014-08-17 14:47:48,610.0,51.0
2014-08-17 14:47:54,596.0,50.0
2014-08-17 14:48:00,624.0,50.0
2014-08-17 14:48:06,606.0,50.0
2014-08-17 14:48:12,604.0,50.0
2014-08-17 14:48:18,622.0,50.0
2014-08-17 14:48:24,601.0,50.0
2014-08-17 14:48:30,602.0,51.0
2014-08-17 14:48:36,632.0,51.0
2014-08-17 14:48:42,632.0,51.0
2014-08-17 14:48:48,597.0,50.0
2014-08-17 14:48:54,603.0,51.0
2014-08-17 14:49:00,599.0,50.0
2014-08-17 14:49:06,600.0,50.0
2014-08-17 14:49:12,635.0,50.0
2014-08-17 14:49:18,606.0,51.0
2014-08-17 14:49:24,604.0,50.0
2014-08-17 14:49:30,600.0,50.0
2014-08-17 14:49:36,602.0,50.0
2014-08-17 14:49:42,601.0,50.0
2014-08-17 14:49:48,601.0,50.0
2014-08-17 14:49:54,600.0,50.0
2014-08-17 14:50:00,640.0,50.0
2014-08-17 14:50:06,604.0,50.0
2014-08-17 14:50:12,604.0,51.0
2014-08-17 14:50:18,608.0,50.0
2014-08-17 14:50:24,597.0,50.0
2014-08-17 14:50:30,613.0,50.0
2014-08-17 14:50:36,608.0,51.0
2014-08-17 14:50:42,596.0,50.0
2014-08-17 14:50:48,609.0,50.0
2014-08-17 14:50:54,602.0,50.0
2014-08-17 14:51:00,603.0,50.0
2014-08-17 14:51:06,586.0,50.0
2014-08-17 14:51:12,607.0,50.0
2014-08-17 14:51:18,618.0,50.0
2014-08-17 14:51:24,616.0,50.0
2014-08-17 14:51:30,611.0,50.0
2014-08-17 14:51:36,630.0,50.0
2014-08-17 14:51:42,596.0,50.0
2014-08-17 14:51:48,604.0,50.0
2014-08-17 14:51:54,604.0,50.0
2014-08-17 14:52:00,610.0,50.0
2014-08-17 14:52:06,593.0,50.0
2014-08-17 14:52:12,622.0,50.0
2014-08-17 14:52:18,616.0,50.0
2014-08-17 14:52:24,626.0,50.0
2014-08-17 14:52:30,586.0,50.0
2014-08-17 14:52:36,606.0,51.0
2014-08-17 14:52:42,593.0,50.0
2014-08-17 14:52:48,599.0,50.0
2014-08-17 14:52:54,603.0,50.0
2014-08-17 14:53:00,620.0,51.0
2014-08-17 14:53:06,621.0,50.0
2014-08-17 14:53:12,598.0,50.0
2014-08-17 14:53:18,585.0,51.0
2014-08-17 14:53:24,602.0,50.0
2014-08-17 14:53:30,603.0,50.0
2014-08-17 14:53:36,605.0,50.0
2014-08-17 14:53:42,618.0,50.0
2014-08-17 14:53:48,605.0,50.0
2014-08-17 14:53:54,619.0,50.0
2014-08-17 14:54:00,610.0,50.5
2014-08-17 14:54:06,600.0,50.5
2014-08-17 14:54:12,616.0,50.0
2014-08-17 14:54:18,604.0,50.0
2014-08-17 14:54:24,617.0,50.0
2014-08-17 14:54:30,622.0,50.0
2014-08-17 14:54:36,617.0,50.0
2014-08-17 14:54:42,617.0,50.0
2014-08-17 14:54:48,610.0,50.0
2014-08-17 14:54:54,601.0,50.0
2014-08-17 14:55:00,612.0,50.0
2014-08-17 14:55:06,612.0,50.0
2014-08-17 14:55:12,604.0,50.0
2014-08-17 14:55:30,604.0,50.0
2014-08-17 14:55:36,604.0,50.0
2014-08-17 14:55:42,608.0,50.0
2014-08-17 14:55:48,596.0,50.0
2014-08-17 14:55:54,601.0,50.0
2014-08-17 14:56:00,632.0,50.0
2014-08-17 14:56:06,626.0,51.0
2014-08-17 14:56:12,604.0,50.0
2014-08-17 14:56:18,618.0,51.0
2014-08-17 14:56:24,606.0,50.0
2014-08-17 14:56:30,608.0,50.0
2014-08-17 14:56:36,610.0,50.0
2014-08-17 14:56:42,630.0,50.0
2014-08-17 14:56:48,628.0,50.0
2014-08-17 14:56:54,599.0,51.0
2014-08-17 14:57:00,600.0,50.0
2014-08-17 14:57:06,606.0,51.0
2014-08-17 14:57:12,628.0,50.0
2014-08-17 14:57:18,619.0,50.0
2014-08-17 14:57:24,624.0,50.0
2014-08-17 14:57:30,601.0,51.0
2014-08-17 14:57:36,611.0,50.0
2014-08-17 14:57:42,604.0,51.0
2014-08-17 14:57:48,605.0,50.0
2014-08-17 14:57:54,600.0,50.0
2014-08-17 14:58:00,619.0,50.0
2014-08-17 14:58:06,609.0,50.0
2014-08-17 14:58:12,599.0,50.0
2014-08-17 14:58:18,615.0,51.0
2014-08-17 14:58:24,615.0,50.0
2014-08-17 14:58:30,622.0,51.0
2014-08-17 14:58:36,611.0,50.0
2014-08-17 14:58:42,622.0,51.0
2014-08-17 14:58:48,599.0,50.0
2014-08-17 14:58:54,602.0,50.0
2014-08-17 14:59:00,606.0,51.0
2014-08-17 14:59:06,608.0,51.0
2014-08-17 14:59:12,608.0,50.0
2014-08-17 14:59:18,608.0,50.0
2014-08-17 14:59:24,608.0,51.0
2014-08-17 14:59:30,615.0,50.0
2014-08-17 14:59:36,625.0,50.0
2014-08-17 14:59:42,605.0,51.0
2014-08-17 14:59:48,606.0,50.0
2014-08-17 14:59:54,628.0,51.0
2014-08-17 15:00:00,592.0,50.0
2014-08-17 15:00:06,599.0,50.0
2014-08-17 15:00:18,596.0,50.0
2014-08-17 15:00:24,606.0,50.0
2014-08-17 15:00:30,603.0,50.0
2014-08-17 15:00:42,615.0,50.0
2014-08-17 15:00:48,616.0,50.0
2014-08-17 15:00:54,619.0,50.0
2014-08-17 15:01:00,620.0,50.0
2014-08-17 15:01:06,615.0,50.0
2014-08-17 15:01:12,620.0,50.0
2014-08-17 15:01:18,609.0,50.0
2014-08-17 15:01:24,609.0,50.0
2014-08-17 15:01:30,610.0,51.0
2014-08-17 15:01:36,618.0,51.0
2014-08-17 15:01:42,611.0,50.0
2014-08-17 15:01:48,613.0,50.0
2014-08-17 15:01:54,612.0,50.0
2014-08-17 15:02:00,613.0,50.0
2014-08-17 15:02:06,613.0,48.0
2014-08-17 15:02:12,614.0,50.0
2014-08-17 15:02:18,612.0,51.0
2014-08-17 15:02:24,623.0,50.0
2014-08-17 15:02:30,605.0,50.0
2014-08-17 15:02:36,602.0,51.0
2014-08-17 15:02:42,616.0,51.0
2014-08-17 15:02:48,612.0,50.0
2014-08-17 15:02:54,611.0,50.0
2014-08-17 15:03:00,619.0,50.0
2014-08-17 15:03:06,625.0,50.0
2014-08-17 15:03:18,617.0,50.0
2014-08-17 15:03:24,617.0,50.0
2014-08-17 15:03:30,627.0,50.0
2014-08-17 15:03:36,632.0,50.0
2014-08-17 15:03:42,603.0,50.0
2014-08-17 15:03:54,605.0,50.0
2014-08-17 15:04:00,614.0,50.0
2014-08-17 15:04:06,608.0,51.0
2014-08-17 15:04:12,608.0,50.0
2014-08-17 15:04:18,615.0,50.0
2014-08-17 15:04:24,617.0,50.0
2014-08-17 15:04:30,601.0,50.0
2014-08-17 15:04:36,617.0,50.0
2014-08-17 15:04:42,612.0,50.0
2014-08-17 15:04:48,612.0,50.0
2014-08-17 15:04:54,620.0,50.0
2014-08-17 15:05:00,628.0,50.0
2014-08-17 15:05:06,625.0,50.0
2014-08-17 15:05:12,632.0,50.0
2014-08-17 15:05:18,623.0,50.0
2014-08-17 15:05:24,598.0,50.0
2014-08-17 15:05:30,626.0,50.0
2014-08-17 15:05:36,645.0,50.0
2014-08-17 15:05:42,646.0,50.0
2014-08-17 15:05:48,620.0,50.0
2014-08-17 15:05:54,639.0,51.0
2014-08-17 15:06:00,628.0,50.0
2014-08-17 15:06:06,600.0,51.0
2014-08-17 15:06:12,624.0,50.0
2014-08-17 15:06:18,623.0,50.0
2014-08-17 15:06:24,621.0,50.0
2014-08-17 15:06:30,612.0,50.0
2014-08-17 15:06:36,609.0,50.0
2014-08-17 15:06:42,560.0,51.0
2014-08-17 15:06:48,584.0,51.0
2014-08-17 15:06:54,559.0,50.0
2014-08-17 15:07:00,559.0,50.0
2014-08-17 15:07:06,567.0,50.0
2014-08-17 15:07:12,567.0,50.0
2014-08-17 15:07:18,578.0,51.0
2014-08-17 15:07:24,585.0,50.0
2014-08-17 15:07:30,565.0,50.0
2014-08-17 15:07:36,562.0,51.0
2014-08-17 15:07:42,583.0,50.0
2014-08-17 15:07:48,563.0,50.0
2014-08-17 15:07:54,575.0,50.0
2014-08-17 15:08:00,575.0,51.0
2014-08-17 15:08:06,573.0,50.0
2014-08-17 15:08:12,565.0,51.0
2014-08-17 15:08:18,576.0,50.0
2014-08-17 15:08:24,569.0,50.0
2014-08-17 15:08:30,567.0,50.0
2014-08-17 15:08:36,561.0,50.0
2014-08-17 15:08:42,572.0,50.0
2014-08-17 15:08:48,565.0,50.0
2014-08-17 15:08:54,595.0,50.0
2014-08-17 15:09:00,570.0,50.0
2014-08-17 15:09:06,570.0,51.0
2014-08-17 15:09:12,559.0,50.0
2014-08-17 15:09:18,575.0,51.0
2014-08-17 15:09:24,569.0,51.0
2014-08-17 15:09:30,589.0,51.0
2014-08-17 15:09:36,573.0,51.0
2014-08-17 15:09:42,552.0,51.0
2014-08-17 15:09:48,569.0,50.0
2014-08-17 15:09:54,563.0,51.0
2014-08-17 15:10:00,565.0,50.0
2014-08-17 15:10:06,571.0,51.0
2014-08-17 15:10:12,570.0,50.0
2014-08-17 15:10:18,568.0,50.0
2014-08-17 15:10:24,569.0,50.0
2014-08-17 15:10:30,545.0,50.0
2014-08-17 15:10:36,569.0,50.0
2014-08-17 15:10:42,565.0,50.0
2014-08-17 15:10:48,572.0,50.0
2014-08-17 15:10:54,559.0,50.0
2014-08-17 15:11:00,564.0,50.0
2014-08-17 15:11:06,626.0,50.0
2014-08-17 15:11:12,632.0,51.0
2014-08-17 15:11:30,624.0,50.0
2014-08-17 15:11:36,624.0,50.0
2014-08-17 15:11:42,596.0,50.0
2014-08-17 15:11:48,576.0,50.0
2014-08-17 15:11:54,576.0,50.0
2014-08-17 15:12:00,575.0,51.0
2014-08-17 15:12:06,561.0,50.0
2014-08-17 15:12:12,562.0,51.0
2014-08-17 15:12:18,3324.0,50.0
2014-08-17 15:12:24,3324.0,51.0
2014-08-17 15:12:30,3330.0,50.0
2014-08-17 15:12:36,5171.0,50.0
2014-08-17 15:12:42,4866.0,50.0
2014-08-17 15:12:48,4855.0,50.0
2014-08-17 15:12:54,4945.0,48.0
2014-08-17 15:13:00,4966.0,50.0
2014-08-17 15:13:06,4832.0,50.0
2014-08-17 15:13:12,3423.0,50.0
2014-08-17 15:13:18,3401.0,50.0
2014-08-17 15:13:24,4945.0,50.0
2014-08-17 15:13:30,4895.0,50.0
2014-08-17 15:13:36,4835.0,50.0
2014-08-17 15:13:42,4892.0,50.0
2014-08-17 15:13:48,4856.0,50.0
2014-08-17 15:13:54,4820.0,50.0
2014-08-17 15:14:00,3360.0,50.0
2014-08-17 15:14:06,4821.0,50.0
2014-08-17 15:14:12,4840.0,50.0
2014-08-17 15:14:18,4983.0,50.0
2014-08-17 15:14:24,4827.0,50.0
2014-08-17 15:14:30,6256.0,50.0
2014-08-17 15:14:36,6171.0,50.0
2014-08-17 15:14:42,4493.0,50.0
2014-08-17 15:14:48,4503.0,50.0
2014-08-17 15:14:54,5039.0,51.0
2014-08-17 15:15:00,4804.0,51.0
2014-08-17 15:15:06,4932.0,51.0
2014-08-17 15:15:12,5014.0,50.0
2014-08-17 15:15:18,3221.0,50.0
2014-08-17 15:15:24,1459.0,50.0
2014-08-17 15:15:30,1437.0,50.0
2014-08-17 15:15:36,3190.0,50.0
2014-08-17 15:15:42,2102.0,50.0
2014-08-17 15:15:48,2128.0,51.0
2014-08-17 15:15:54,571.0,50.0
2014-08-17 15:16:06,1510.0,51.0
2014-08-17 15:16:12,1510.0,50.0
2014-08-17 15:16:18,2146.0,50.0
2014-08-17 15:16:24,2146.0,50.0
2014-08-17 15:16:30,2166.0,50.0
2014-08-17 15:16:36,2120.0,50.0
2014-08-17 15:16:42,2122.0,50.0
2014-08-17 15:16:48,3248.0,50.0
2014-08-17 15:16:54,1428.0,51.0
2014-08-17 15:17:00,3175.0,51.0
2014-08-17 15:17:06,2113.0,50.0
2014-08-17 15:17:12,2101.0,50.0
2014-08-17 15:17:18,2126.0,51.0
2014-08-17 15:17:24,2116.0,50.0
2014-08-17 15:17:30,2116.0,50.0
2014-08-17 15:17:36,566.0,50.0
2014-08-17 15:17:42,1132.0,51.0
2014-08-17 15:17:48,3158.0,50.0
2014-08-17 15:17:54,3169.0,50.0
2014-08-17 15:18:00,2116.0,51.0
2014-08-17 15:18:06,2103.0,50.0
2014-08-17 15:18:12,2101.0,50.0
2014-08-17 15:18:18,547.0,51.0
2014-08-17 15:18:24,562.0,50.0
2014-08-17 15:18:30,3218.0,51.0
2014-08-17 15:18:36,3218.0,50.0
2014-08-17 15:18:42,3157.0,51.0
2014-08-17 15:18:48,2113.0,50.0
2014-08-17 15:19:24,560.0,50.0
2014-08-17 15:19:30,560.0,50.0
2014-08-17 15:19:36,2108.0,50.0
2014-08-17 15:19:42,2146.0,50.0
2014-08-17 15:19:48,559.0,50.0
2014-08-17 15:19:54,2112.0,51.0
2014-08-17 15:20:00,3236.0,50.0
2014-08-17 15:20:06,3178.0,50.0
