time,aggregate,kettle
2013-03-22 19:51:06,141.0,1.0
2013-03-22 19:51:12,139.0,1.0
2013-03-22 19:51:18,141.0,1.0
2013-03-22 19:51:24,139.0,1.0
2013-03-22 19:51:30,141.0,1.0
2013-03-22 19:51:36,139.0,1.0
2013-03-22 19:51:42,141.0,1.0
2013-03-22 19:51:48,139.0,1.0
2013-03-22 19:51:54,140.0,1.0
2013-03-22 19:52:00,141.0,1.0
2013-03-22 19:52:06,141.0,1.0
2013-03-22 19:52:12,141.0,1.0
2013-03-22 19:52:18,141.0,1.0
2013-03-22 19:52:24,141.0,1.0
2013-03-22 19:52:30,141.0,1.0
2013-03-22 19:52:36,139.0,1.0
2013-03-22 19:52:42,139.0,1.0
2013-03-22 19:52:48,139.0,1.0
2013-03-22 19:52:54,139.0,1.0
2013-03-22 19:53:00,141.0,1.0
2013-03-22 19:53:06,139.0,1.0
2013-03-22 19:53:12,141.0,1.0
2013-03-22 19:53:18,141.0,1.0
2013-03-22 19:53:24,141.0,1.0
2013-03-22 19:53:30,140.0,1.0
2013-03-22 19:53:36,139.0,1.0
2013-03-22 19:53:42,139.0,1.0
2013-03-22 19:53:48,139.0,1.0
2013-03-22 19:53:54,140.0,1.0
2013-03-22 19:54:00,140.0,1.0
2013-03-22 19:54:06,140.0,1.0
2013-03-22 19:54:12,141.0,1.0
2013-03-22 19:54:18,142.0,1.0
2013-03-22 19:54:24,139.0,1.0
2013-03-22 19:54:30,140.0,1.0
2013-03-22 19:54:36,139.0,1.0
2013-03-22 19:54:42,140.0,1.0
2013-03-22 19:54:48,139.0,1.0
2013-03-22 19:54:54,139.0,1.0
2013-03-22 19:55:00,141.0,1.0
2013-03-22 19:55:06,141.0,1.0
2013-03-22 19:55:12,138.0,1.0
2013-03-22 19:55:18,139.0,1.0
2013-03-22 19:55:24,142.0,0.0
2013-03-22 19:55:30,139.0,0.0
2013-03-22 19:55:36,141.0,1.0
2013-03-22 19:55:42,138.0,1.0
2013-03-22 19:55:48,219.0,1.0
2013-03-22 19:55:54,228.0,1.0
2013-03-22 19:56:00,228.0,1.0
2013-03-22 19:56:06,231.0,1.0
2013-03-22 19:56:12,226.0,1.0
2013-03-22 19:56:18,228.0,1.0
2013-03-22 19:56:24,225.0,1.0
2013-03-22 19:56:30,225.0,0.0
2013-03-22 19:56:36,225.0,1.0
2013-03-22 19:56:42,219.0,1.0
2013-03-22 19:56:48,222.0,1.0
2013-03-22 19:56:54,221.0,1.0
2013-03-22 19:57:00,221.0,1.0
2013-03-22 19:57:06,218.0,1.0
2013-03-22 19:57:12,219.0,1.0
2013-03-22 19:57:18,218.0,1.0
2013-03-22 19:57:24,220.0,1.0
2013-03-22 19:57:30,222.0,1.0
2013-03-22 19:57:36,219.0,1.0
2013-03-22 19:57:42,221.0,1.0
2013-03-22 19:57:48,219.0,1.0
2013-03-22 19:57:54,219.0,1.0
2013-03-22 19:58:00,220.0,1.0
2013-03-22 19:58:06,221.0,1.0
2013-03-22 19:58:12,216.0,1.0
2013-03-22 19:58:18,218.0,1.0
2013-03-22 19:58:24,216.0,1.0
2013-03-22 19:58:30,221.0,1.0
2013-03-22 19:58:36,219.0,1.0
2013-03-22 19:58:42,216.0,1.0
2013-03-22 19:58:48,217.0,1.0
2013-03-22 19:58:54,220.0,1.0
2013-03-22 19:59:00,218.0,1.0
2013-03-22 19:59:06,218.0,1.0
2013-03-22 19:59:12,220.0,1.0
2013-03-22 19:59:18,219.0,1.0
2013-03-22 19:59:24,220.0,1.0
2013-03-22 19:59:30,218.0,1.0
2013-03-22 19:59:36,218.0,1.0
2013-03-22 19:59:42,220.0,1.0
2013-03-22 19:59:48,222.0,1.0
2013-03-22 19:59:54,215.0,1.0
2013-03-22 20:00:00,217.0,0.0
2013-03-22 20:00:06,217.0,0.0
2013-03-22 20:00:12,216.0,1.0
2013-03-22 20:00:18,218.0,1.0
2013-03-22 20:00:24,216.0,1.0
2013-03-22 20:00:30,218.0,1.0
2013-03-22 20:00:36,215.0,1.0
2013-03-22 20:00:42,214.0,1.0
2013-03-22 20:00:48,216.0,1.0
2013-03-22 20:00:54,218.0,1.0
2013-03-22 20:01:00,218.0,1.0
2013-03-22 20:01:06,214.0,1.0
2013-03-22 20:01:12,217.0,1.0
2013-03-22 20:01:18,216.0,1.0
2013-03-22 20:01:24,214.0,1.0
2013-03-22 20:01:30,215.0,1.0
2013-03-22 20:01:36,217.0,1.0
2013-03-22 20:01:42,218.0,1.0
2013-03-22 20:01:48,218.0,1.0
2013-03-22 20:01:54,217.0,1.0
2013-03-22 20:02:00,215.0,1.0
2013-03-22 20:02:06,217.0,1.0
2013-03-22 20:02:12,216.0,1.0
2013-03-22 20:02:18,216.0,1.0
2013-03-22 20:02:24,217.0,1.0
2013-03-22 20:02:30,217.0,1.0
2013-03-22 20:02:36,213.0,1.0
2013-03-22 20:02:42,211.0,1.0
2013-03-22 20:02:48,213.0,1.0
2013-03-22 20:02:54,211.0,1.0
2013-03-22 20:03:00,216.0,1.0
2013-03-22 20:03:06,215.0,1.0
2013-03-22 20:03:12,214.0,1.0
2013-03-22 20:03:18,217.0,1.0
2013-03-22 20:03:24,212.0,1.0
2013-03-22 20:03:30,214.0,1.0
2013-03-22 20:03:36,215.0,1.0
2013-03-22 20:03:42,212.0,1.0
2013-03-22 20:03:48,215.0,1.0
2013-03-22 20:03:54,214.0,1.0
2013-03-22 20:04:00,214.0,1.0
2013-03-22 20:04:06,218.0,1.0
2013-03-22 20:04:12,216.0,1.0
2013-03-22 20:04:18,218.0,1.0
2013-03-22 20:04:24,215.0,1.0
2013-03-22 20:04:30,216.0,1.0
2013-03-22 20:04:36,215.0,1.0
2013-03-22 20:04:42,218.0,1.0
2013-03-22 20:04:48,218.0,1.0
2013-03-22 20:04:54,214.0,1.0
2013-03-22 20:05:00,220.0,1.0
2013-03-22 20:05:06,214.0,1.0
2013-03-22 20:05:12,218.0,1.0
2013-03-22 20:05:18,218.0,1.0
2013-03-22 20:05:24,214.0,1.0
2013-03-22 20:05:30,216.0,1.0
2013-03-22 20:05:36,216.0,1.0
2013-03-22 20:05:42,218.0,1.0
2013-03-22 20:05:48,216.0,1.0
2013-03-22 20:05:54,214.0,1.0
2013-03-22 20:06:00,218.0,1.0
2013-03-22 20:06:06,216.0,1.0
2013-03-22 20:06:12,215.0,1.0
2013-03-22 20:06:18,215.0,1.0
2013-03-22 20:06:24,215.0,1.0
2013-03-22 20:06:30,217.0,1.0
2013-03-22 20:06:36,216.0,1.0
2013-03-22 20:06:42,216.0,1.0
2013-03-22 20:06:48,217.0,1.0
2013-03-22 20:06:54,218.0,1.0
2013-03-22 20:07:00,218.0,1.0
2013-03-22 20:07:06,215.0,1.0
2013-03-22 20:07:12,217.0,1.0
2013-03-22 20:07:18,218.0,1.0
2013-03-22 20:07:24,216.0,1.0
2013-03-22 20:07:30,217.0,1.0
2013-03-22 20:07:36,217.0,1.0
2013-03-22 20:07:42,218.0,1.0
2013-03-22 20:07:48,213.0,1.0
2013-03-22 20:07:54,216.0,1.0
2013-03-22 20:08:00,216.0,1.0
2013-03-22 20:08:06,216.0,1.0
2013-03-22 20:08:12,215.0,1.0
2013-03-22 20:08:18,216.0,1.0
2013-03-22 20:08:24,213.0,1.0
2013-03-22 20:08:30,216.0,1.0
2013-03-22 20:08:36,213.0,1.0
2013-03-22 20:08:42,214.0,1.0
2013-03-22 20:08:48,213.0,1.0
2013-03-22 20:08:54,212.0,1.0
2013-03-22 20:09:00,217.0,1.0
2013-03-22 20:09:06,216.0,1.0
2013-03-22 20:09:12,215.0,1.0
2013-03-22 20:09:18,215.0,1.0
2013-03-22 20:09:24,215.0,1.0
2013-03-22 20:09:30,214.0,1.0
2013-03-22 20:09:36,212.0,1.0
2013-03-22 20:09:42,217.0,1.0
2013-03-22 20:09:48,215.0,1.0
2013-03-22 20:09:54,216.0,1.0
2013-03-22 20:10:00,217.0,1.0
2013-03-22 20:10:06,216.0,1.0
2013-03-22 20:10:12,214.0,1.0
2013-03-22 20:10:18,213.0,1.0
2013-03-22 20:10:24,214.0,1.0
2013-03-22 20:10:30,215.0,1.0
2013-03-22 20:10:36,215.0,1.0
2013-03-22 20:10:42,217.0,1.0
2013-03-22 20:10:48,213.0,1.0
2013-03-22 20:10:54,216.0,1.0
2013-03-22 20:11:00,212.0,1.0
2013-03-22 20:11:06,216.0,1.0
2013-03-22 20:11:12,212.0,1.0
2013-03-22 20:11:18,214.0,1.0
2013-03-22 20:11:24,213.0,1.0
2013-03-22 20:11:30,212.0,1.0
2013-03-22 20:11:36,211.0,1.0
2013-03-22 20:11:42,213.0,1.0
2013-03-22 20:11:48,215.0,1.0
2013-03-22 20:11:54,215.0,1.0
2013-03-22 20:12:00,213.0,1.0
2013-03-22 20:12:06,211.0,1.0
2013-03-22 20:12:12,215.0,1.0
2013-03-22 20:12:18,213.0,1.0
2013-03-22 20:12:24,214.0,1.0
2013-03-22 20:12:30,215.0,1.0
2013-03-22 20:12:36,215.0,1.0
2013-03-22 20:12:42,210.0,1.0
2013-03-22 20:12:48,214.0,1.0
2013-03-22 20:12:54,214.0,1.0
2013-03-22 20:13:00,211.0,1.0
2013-03-22 20:13:06,211.0,1.0
2013-03-22 20:13:12,212.0,1.0
2013-03-22 20:13:18,211.0,1.0
2013-03-22 20:13:24,211.0,1.0
2013-03-22 20:13:30,213.0,1.0
2013-03-22 20:13:36,212.0,1.0
2013-03-22 20:13:42,213.0,1.0
2013-03-22 20:13:48,211.0,1.0
2013-03-22 20:13:54,213.0,1.0
2013-03-22 20:14:00,212.0,1.0
2013-03-22 20:14:06,210.0,1.0
2013-03-22 20:14:12,216.0,1.0
2013-03-22 20:14:18,212.0,1.0
2013-03-22 20:14:24,212.0,1.0
2013-03-22 20:14:30,211.0,1.0
2013-03-22 20:14:36,212.0,1.0
2013-03-22 20:14:42,215.0,1.0
2013-03-22 20:14:48,211.0,1.0
2013-03-22 20:14:54,215.0,1.0
2013-03-22 20:15:00,215.0,1.0
2013-03-22 20:15:06,211.0,1.0
2013-03-22 20:15:12,212.0,1.0
2013-03-22 20:15:18,210.0,1.0
2013-03-22 20:15:24,211.0,1.0
2013-03-22 20:15:30,212.0,1.0
2013-03-22 20:15:36,213.0,1.0
2013-03-22 20:15:42,211.0,1.0
2013-03-22 20:15:48,214.0,1.0
2013-03-22 20:15:54,210.0,1.0
2013-03-22 20:16:00,210.0,1.0
2013-03-22 20:16:06,213.0,1.0
2013-03-22 20:16:12,211.0,1.0
2013-03-22 20:16:18,211.0,1.0
2013-03-22 20:16:24,213.0,1.0
2013-03-22 20:16:30,214.0,1.0
2013-03-22 20:16:36,213.0,1.0
2013-03-22 20:16:42,213.0,1.0
2013-03-22 20:16:48,214.0,1.0
2013-03-22 20:16:54,210.0,1.0
2013-03-22 20:17:00,214.0,1.0
2013-03-22 20:17:06,212.0,1.0
2013-03-22 20:17:12,210.0,1.0
2013-03-22 20:17:18,212.0,1.0
2013-03-22 20:17:24,213.0,1.0
2013-03-22 20:17:30,215.0,1.0
2013-03-22 20:17:36,209.0,1.0
2013-03-22 20:17:42,213.0,1.0
2013-03-22 20:17:48,211.0,1.0
2013-03-22 20:17:54,214.0,1.0
2013-03-22 20:18:00,213.0,1.0
2013-03-22 20:18:06,210.0,1.0
2013-03-22 20:18:12,209.0,0.0
2013-03-22 20:18:18,213.0,1.0
2013-03-22 20:18:24,214.0,1.0
2013-03-22 20:18:30,212.0,1.0
2013-03-22 20:18:36,212.0,1.0
2013-03-22 20:18:42,210.0,1.0
2013-03-22 20:18:48,211.0,1.0
2013-03-22 20:18:54,214.0,1.0
2013-03-22 20:19:00,210.0,1.0
2013-03-22 20:19:06,214.0,1.0
2013-03-22 20:19:12,211.0,1.0
2013-03-22 20:19:18,214.0,1.0
2013-03-22 20:19:24,210.0,1.0
2013-03-22 20:19:30,210.0,1.0
2013-03-22 20:19:36,208.0,1.0
2013-03-22 20:19:42,210.0,1.0
2013-03-22 20:19:48,210.0,1.0
2013-03-22 20:19:54,210.0,1.0
2013-03-22 20:20:00,210.0,1.0
2013-03-22 20:20:06,210.0,1.0
2013-03-22 20:20:12,212.0,1.0
2013-03-22 20:20:18,214.0,1.0
2013-03-22 20:20:24,213.0,1.0
2013-03-22 20:20:30,210.0,1.0
2013-03-22 20:20:36,209.0,1.0
2013-03-22 20:20:42,209.0,1.0
2013-03-22 20:20:48,214.0,1.0
2013-03-22 20:20:54,210.0,1.0
2013-03-22 20:21:00,213.0,1.0
2013-03-22 20:21:06,212.0,1.0
2013-03-22 20:21:12,212.0,1.0
2013-03-22 20:21:18,209.0,1.0
2013-03-22 20:21:24,211.0,1.0
2013-03-22 20:21:30,213.0,1.0
2013-03-22 20:21:36,214.0,1.0
2013-03-22 20:21:42,209.0,1.0
2013-03-22 20:21:48,211.0,1.0
2013-03-22 20:21:54,214.0,1.0
2013-03-22 20:22:00,211.0,1.0
2013-03-22 20:22:06,213.0,1.0
2013-03-22 20:22:12,210.0,1.0
2013-03-22 20:22:18,212.0,1.0
2013-03-22 20:22:24,213.0,1.0
2013-03-22 20:22:30,212.0,1.0
2013-03-22 20:22:36,212.0,1.0
2013-03-22 20:22:42,214.0,1.0
2013-03-22 20:22:48,213.0,1.0
2013-03-22 20:22:54,210.0,1.0
2013-03-22 20:23:00,212.0,1.0
2013-03-22 20:23:06,212.0,1.0
2013-03-22 20:23:12,212.0,1.0
2013-03-22 20:23:18,213.0,1.0
2013-03-22 20:23:24,210.0,1.0
2013-03-22 20:23:30,213.0,1.0
2013-03-22 20:23:36,213.0,1.0
2013-03-22 20:23:42,209.0,1.0
2013-03-22 20:23:48,209.0,1.0
2013-03-22 20:23:54,210.0,1.0
2013-03-22 20:24:00,210.0,1.0
2013-03-22 20:24:06,212.0,1.0
2013-03-22 20:24:12,212.0,1.0
2013-03-22 20:24:18,209.0,1.0
2013-03-22 20:24:24,209.0,1.0
2013-03-22 20:24:30,212.0,1.0
2013-03-22 20:24:36,209.0,1.0
2013-03-22 20:24:42,210.0,1.0
2013-03-22 20:24:48,212.0,1.0
2013-03-22 20:24:54,212.0,1.0
2013-03-22 20:25:00,208.0,1.0
2013-03-22 20:25:06,211.0,1.0
2013-03-22 20:25:12,212.0,1.0
2013-03-22 20:25:18,210.0,1.0
2013-03-22 20:25:24,211.0,1.0
2013-03-22 20:25:30,212.0,1.0
2013-03-22 20:25:36,210.0,1.0
2013-03-22 20:25:42,208.0,1.0
2013-03-22 20:25:48,209.0,1.0
2013-03-22 20:25:54,212.0,1.0
2013-03-22 20:26:00,213.0,1.0
2013-03-22 20:26:06,213.0,1.0
2013-03-22 20:26:12,213.0,1.0
2013-03-22 20:26:18,213.0,1.0
2013-03-22 20:26:24,208.0,1.0
2013-03-22 20:26:30,208.0,1.0
2013-03-22 20:26:36,209.0,1.0
2013-03-22 20:26:42,209.0,1.0
2013-03-22 20:26:48,212.0,1.0
2013-03-22 20:26:54,210.0,1.0
2013-03-22 20:27:00,209.0,1.0
2013-03-22 20:27:06,213.0,1.0
2013-03-22 20:27:12,213.0,1.0
2013-03-22 20:27:18,214.0,1.0
2013-03-22 20:27:24,208.0,1.0
2013-03-22 20:27:30,210.0,1.0
2013-03-22 20:27:36,209.0,1.0
2013-03-22 20:27:42,207.0,1.0
2013-03-22 20:27:48,210.0,1.0
2013-03-22 20:27:54,209.0,1.0
2013-03-22 20:28:00,209.0,1.0
2013-03-22 20:28:06,212.0,1.0
2013-03-22 20:28:12,211.0,1.0
2013-03-22 20:28:18,208.0,1.0
2013-03-22 20:28:24,211.0,1.0
2013-03-22 20:28:30,211.0,1.0
2013-03-22 20:28:36,212.0,1.0
2013-03-22 20:28:42,210.0,1.0
2013-03-22 20:28:48,209.0,1.0
2013-03-22 20:28:54,211.0,1.0
2013-03-22 20:29:00,212.0,1.0
2013-03-22 20:29:06,209.0,1.0
2013-03-22 20:29:12,213.0,1.0
2013-03-22 20:29:18,213.0,1.0
2013-03-22 20:29:24,212.0,0.0
2013-03-22 20:29:30,208.0,0.0
2013-03-22 20:29:36,208.0,0.0
2013-03-22 20:29:42,211.0,1.0
2013-03-22 20:29:48,208.0,1.0
2013-03-22 20:29:54,211.0,1.0
2013-03-22 20:30:00,209.0,1.0
2013-03-22 20:30:06,210.0,1.0
2013-03-22 20:30:12,209.0,1.0
2013-03-22 20:30:18,209.0,1.0
2013-03-22 20:30:24,210.0,0.0
2013-03-22 20:30:30,211.0,1.0
2013-03-22 20:30:36,211.0,1.0
2013-03-22 20:30:42,208.0,1.0
2013-03-22 20:30:48,208.0,1.0
2013-03-22 20:30:54,208.0,1.0
2013-03-22 20:31:00,210.0,1.0
2013-03-22 20:31:06,211.0,1.0
2013-03-22 20:31:12,208.0,1.0
2013-03-22 20:31:18,208.0,1.0
2013-03-22 20:31:24,207.0,1.0
2013-03-22 20:31:30,207.0,1.0
2013-03-22 20:31:36,210.0,1.0
2013-03-22 20:31:42,209.0,1.0
2013-03-22 20:31:48,208.0,1.0
2013-03-22 20:31:54,209.0,1.0
2013-03-22 20:32:00,209.0,1.0
2013-03-22 20:32:06,208.0,1.0
2013-03-22 20:32:12,212.0,1.0
2013-03-22 20:32:18,209.0,1.0
2013-03-22 20:32:24,207.0,1.0
2013-03-22 20:32:30,212.0,1.0
2013-03-22 20:32:36,213.0,1.0
2013-03-22 20:32:42,207.0,1.0
2013-03-22 20:32:48,208.0,1.0
2013-03-22 20:32:54,206.0,1.0
2013-03-22 20:33:00,211.0,1.0
2013-03-22 20:33:06,210.0,1.0
2013-03-22 20:33:12,209.0,1.0
2013-03-22 20:33:18,211.0,1.0
2013-03-22 20:33:24,209.0,1.0
2013-03-22 20:33:30,214.0,1.0
2013-03-22 20:33:36,210.0,1.0
2013-03-22 20:33:42,209.0,1.0
2013-03-22 20:33:48,209.0,1.0
2013-03-22 20:33:54,212.0,1.0
2013-03-22 20:34:00,210.0,1.0
2013-03-22 20:34:06,207.0,1.0
2013-03-22 20:34:12,209.0,1.0
2013-03-22 20:34:18,208.0,1.0
2013-03-22 20:34:24,210.0,1.0
2013-03-22 20:34:30,211.0,1.0
2013-03-22 20:34:36,210.0,1.0
2013-03-22 20:34:42,208.0,1.0
2013-03-22 20:34:48,209.0,1.0
2013-03-22 20:34:54,210.0,1.0
2013-03-22 20:35:00,208.0,1.0
2013-03-22 20:35:06,208.0,1.0
2013-03-22 20:35:12,209.0,1.0
2013-03-22 20:35:18,209.0,1.0
2013-03-22 20:35:24,211.0,1.0
2013-03-22 20:35:30,208.0,1.0
2013-03-22 20:35:36,210.0,1.0
2013-03-22 20:35:42,209.0,1.0
2013-03-22 20:35:48,210.0,1.0
2013-03-22 20:35:54,208.0,1.0
2013-03-22 20:36:00,212.0,1.0
2013-03-22 20:36:06,209.0,1.0
2013-03-22 20:36:12,214.0,1.0
2013-03-22 20:36:18,214.0,1.0
2013-03-22 20:36:24,208.0,1.0
2013-03-22 20:36:30,210.0,1.0
2013-03-22 20:36:36,208.0,1.0
2013-03-22 20:36:42,210.0,1.0
2013-03-22 20:36:48,210.0,1.0
2013-03-22 20:36:54,208.0,1.0
2013-03-22 20:37:00,208.0,1.0
2013-03-22 20:37:06,212.0,1.0
2013-03-22 20:37:12,207.0,1.0
2013-03-22 20:37:18,209.0,1.0
2013-03-22 20:37:24,208.0,1.0
2013-03-22 20:37:30,210.0,1.0
2013-03-22 20:37:36,210.0,1.0
2013-03-22 20:37:42,208.0,1.0
2013-03-22 20:37:48,206.0,1.0
2013-03-22 20:37:54,208.0,1.0
2013-03-22 20:38:00,207.0,1.0
2013-03-22 20:38:06,210.0,1.0
2013-03-22 20:38:12,212.0,1.0
2013-03-22 20:38:18,208.0,1.0
2013-03-22 20:38:24,211.0,1.0
2013-03-22 20:38:30,208.0,1.0
2013-03-22 20:38:36,207.0,1.0
2013-03-22 20:38:42,211.0,1.0
2013-03-22 20:38:48,206.0,1.0
2013-03-22 20:38:54,212.0,1.0
2013-03-22 20:39:00,210.0,1.0
2013-03-22 20:39:06,207.0,1.0
2013-03-22 20:39:12,208.0,1.0
2013-03-22 20:39:18,210.0,1.0
2013-03-22 20:39:24,210.0,1.0
2013-03-22 20:39:30,208.0,1.0
2013-03-22 20:39:36,208.0,1.0
2013-03-22 20:39:42,209.0,1.0
2013-03-22 20:39:48,212.0,1.0
2013-03-22 20:39:54,208.0,1.0
2013-03-22 20:40:00,209.0,1.0
2013-03-22 20:40:06,208.0,1.0
2013-03-22 20:40:12,212.0,1.0
2013-03-22 20:40:18,209.0,1.0
2013-03-22 20:40:24,208.0,1.0
2013-03-22 20:40:30,208.0,1.0
2013-03-22 20:40:36,209.0,1.0
2013-03-22 20:40:42,209.0,1.0
2013-03-22 20:40:48,211.0,1.0
2013-03-22 20:40:54,209.0,1.0
2013-03-22 20:41:00,212.0,1.0
2013-03-22 20:41:06,209.0,1.0
2013-03-22 20:41:12,206.0,1.0
2013-03-22 20:41:18,207.0,1.0
2013-03-22 20:41:24,206.0,1.0
2013-03-22 20:41:30,208.0,1.0
2013-03-22 20:41:36,210.0,1.0
2013-03-22 20:41:42,210.0,1.0
2013-03-22 20:41:48,211.0,1.0
2013-03-22 20:41:54,208.0,1.0
2013-03-22 20:42:00,210.0,1.0
2013-03-22 20:42:06,207.0,1.0
2013-03-22 20:42:12,210.0,1.0
2013-03-22 20:42:18,208.0,1.0
2013-03-22 20:42:24,208.0,1.0
2013-03-22 20:42:30,208.0,1.0
2013-03-22 20:42:36,209.0,1.0
2013-03-22 20:42:42,207.0,1.0
2013-03-22 20:42:48,207.0,1.0
2013-03-22 20:42:54,208.0,1.0
2013-03-22 20:43:00,212.0,1.0
2013-03-22 20:43:06,208.0,1.0
2013-03-22 20:43:12,208.0,1.0
2013-03-22 20:43:18,210.0,1.0
2013-03-22 20:43:24,212.0,1.0
2013-03-22 20:43:30,208.0,1.0
2013-03-22 20:43:36,211.0,0.0
2013-03-22 20:43:42,211.0,1.0
2013-03-22 20:43:48,211.0,1.0
2013-03-22 20:43:54,217.0,1.0
2013-03-22 20:44:00,215.0,1.0
2013-03-22 20:44:06,217.0,1.0
2013-03-22 20:44:12,217.0,1.0
2013-03-22 20:44:18,214.0,1.0
2013-03-22 20:44:24,217.0,1.0
2013-03-22 20:44:30,213.0,1.0
2013-03-22 20:44:36,217.0,1.0
2013-03-22 20:44:42,212.0,1.0
2013-03-22 20:44:48,212.0,1.0
2013-03-22 20:44:54,215.0,1.0
2013-03-22 20:45:00,214.0,1.0
2013-03-22 20:45:06,211.0,1.0
2013-03-22 20:45:12,214.0,1.0
2013-03-22 20:45:18,214.0,1.0
2013-03-22 20:45:24,215.0,1.0
2013-03-22 20:45:30,212.0,1.0
2013-03-22 20:45:36,212.0,1.0
2013-03-22 20:45:42,212.0,1.0
2013-03-22 20:45:48,213.0,1.0
2013-03-22 20:45:54,213.0,1.0
2013-03-22 20:46:00,211.0,1.0
2013-03-22 20:46:06,211.0,1.0
2013-03-22 20:46:12,211.0,1.0
2013-03-22 20:46:18,212.0,1.0
2013-03-22 20:46:24,213.0,1.0
2013-03-22 20:46:30,212.0,1.0
2013-03-22 20:46:36,216.0,1.0
2013-03-22 20:46:42,212.0,1.0
2013-03-22 20:46:48,210.0,1.0
2013-03-22 20:46:54,211.0,1.0
2013-03-22 20:47:00,213.0,1.0
2013-03-22 20:47:06,215.0,1.0
2013-03-22 20:47:12,211.0,1.0
2013-03-22 20:47:18,215.0,1.0
2013-03-22 20:47:24,213.0,1.0
2013-03-22 20:47:30,214.0,1.0
2013-03-22 20:47:36,212.0,1.0
2013-03-22 20:47:42,212.0,1.0
2013-03-22 20:47:48,214.0,1.0
2013-03-22 20:47:54,210.0,1.0
2013-03-22 20:48:00,210.0,1.0
2013-03-22 20:48:06,214.0,1.0
2013-03-22 20:48:12,214.0,1.0
2013-03-22 20:48:18,214.0,1.0
2013-03-22 20:48:24,214.0,1.0
2013-03-22 20:48:30,213.0,1.0
2013-03-22 20:48:36,212.0,1.0
2013-03-22 20:48:42,212.0,1.0
2013-03-22 20:48:48,210.0,1.0
2013-03-22 20:48:54,214.0,1.0
2013-03-22 20:49:00,215.0,1.0
2013-03-22 20:49:06,214.0,1.0
2013-03-22 20:49:12,212.0,1.0
2013-03-22 20:49:18,212.0,1.0
2013-03-22 20:49:24,214.0,1.0
2013-03-22 20:49:30,212.0,1.0
2013-03-22 20:49:36,209.0,1.0
2013-03-22 20:49:42,210.0,1.0
2013-03-22 20:49:48,210.0,1.0
2013-03-22 20:49:54,211.0,1.0
2013-03-22 20:50:00,213.0,1.0
2013-03-22 20:50:06,211.0,1.0
2013-03-22 20:50:12,208.0,1.0
2013-03-22 20:50:18,210.0,1.0
2013-03-22 20:50:24,212.0,1.0
2013-03-22 20:50:30,211.0,1.0
2013-03-22 20:50:36,213.0,1.0
2013-03-22 20:50:42,211.0,1.0
2013-03-22 20:50:48,211.0,1.0
2013-03-22 20:50:54,208.0,1.0
2013-03-22 20:51:00,212.0,1.0
2013-03-22 20:51:06,210.0,1.0
2013-03-22 20:51:12,210.0,1.0
2013-03-22 20:51:18,213.0,1.0
2013-03-22 20:51:24,212.0,1.0
2013-03-22 20:51:30,210.0,1.0
2013-03-22 20:51:36,212.0,1.0
2013-03-22 20:51:42,209.0,1.0
2013-03-22 20:51:48,209.0,1.0
2013-03-22 20:51:54,208.0,1.0
2013-03-22 20:52:00,211.0,1.0
2013-03-22 20:52:06,212.0,1.0
2013-03-22 20:52:12,212.0,1.0
2013-03-22 20:52:18,211.0,1.0
2013-03-22 20:52:24,210.0,1.0
2013-03-22 20:52:30,209.0,1.0
2013-03-22 20:52:36,210.0,1.0
2013-03-22 20:52:42,208.0,1.0
2013-03-22 20:52:48,209.0,1.0
2013-03-22 20:52:54,208.0,1.0
2013-03-22 20:53:00,210.0,1.0
2013-03-22 20:53:06,208.0,0.0
2013-03-22 20:53:12,212.0,1.0
2013-03-22 20:53:18,208.0,1.0
2013-03-22 20:53:24,208.0,1.0
2013-03-22 20:53:30,207.0,1.0
2013-03-22 20:53:36,212.0,1.0
2013-03-22 20:53:42,212.0,1.0
2013-03-22 20:53:48,210.0,1.0
2013-03-22 20:53:54,208.0,1.0
2013-03-22 20:54:00,208.0,1.0
2013-03-22 20:54:06,211.0,1.0
2013-03-22 20:54:12,212.0,1.0
2013-03-22 20:54:18,145.0,1.0
2013-03-22 20:54:24,145.0,1.0
2013-03-22 20:54:30,147.0,1.0
2013-03-22 20:54:36,145.0,1.0
2013-03-22 20:54:42,145.0,1.0
2013-03-22 20:54:48,145.0,1.0
2013-03-22 20:54:54,144.0,1.0
2013-03-22 20:55:00,146.0,1.0
2013-03-22 20:55:06,144.0,1.0
2013-03-22 20:55:12,145.0,1.0
2013-03-22 20:55:18,145.0,1.0
2013-03-22 20:55:24,147.0,1.0
2013-03-22 20:55:30,145.0,1.0
2013-03-22 20:55:36,146.0,1.0
2013-03-22 20:55:42,147.0,1.0
2013-03-22 20:55:48,145.0,1.0
2013-03-22 20:55:54,146.0,1.0
2013-03-22 20:56:00,144.0,1.0
2013-03-22 20:56:06,144.0,1.0
2013-03-22 20:56:12,144.0,1.0
2013-03-22 20:56:18,147.0,1.0
2013-03-22 20:56:24,147.0,1.0
2013-03-22 20:56:30,144.0,1.0
2013-03-22 20:56:36,146.0,1.0
2013-03-22 20:56:42,145.0,1.0
2013-03-22 20:56:48,147.0,1.0
2013-03-22 20:56:54,145.0,1.0
2013-03-22 20:57:00,145.0,1.0
2013-03-22 20:57:06,144.0,1.0
2013-03-22 20:57:12,144.0,1.0
2013-03-22 20:57:18,146.0,1.0
2013-03-22 20:57:24,144.0,1.0
2013-03-22 20:57:30,144.0,1.0
2013-03-22 20:57:36,146.0,1.0
